GEOID20,District
420333309004043,14
420210101002018,15
420710142011027,7
420199119002051,17
420199124062007,17
420199110005032,17
420199128001026,17
421070016003002,12
421070020002000,12
421070032001041,12
421070037002006,12
420970804002075,12
420210102002040,15
420454039021028,4
420454087001023,4
420454021001013,4
420454071012014,4
420454028003009,4
420454072014003,4
420454081011032,4
420454106012012,4
420454054001020,4
420454066001022,4
420454064021009,4
420454016002005,4
420454074041014,4
420270110021016,14
420270107001022,14
420270114011010,14
420912009012021,3
420912078003029,3
420912066001024,3
420912017052006,3
420912017042023,3
420912060064003,3
420912071041011,3
420912005013003,3
420912088011006,6
420912089041016,6
420912039023019,3
420912026032001,2
421330015001023,8
421330212232067,8
421330220003001,8
421330205241020,8
421070037003006,12
421070025002003,12
421070012004010,12
421070010002038,12
420970815003063,12
420970822003026,12
420970803025008,12
420970801003020,12
420970812001013,12
420970802001044,12
420512609002020,15
420512605002000,15
420512605003001,15
420512605003009,15
420454024002013,4
420454088002024,4
420454098032005,4
420454025003009,4
420454076005006,4
420454063001015,4
420454097014006,4
420454078052005,4
420454077002010,4
420454077002025,4
420454081021007,4
420454014024006,4
420454103063004,4
420454028004015,4
420454041014000,4
420454064021029,4
420454050002059,4
421239714002018,14
421239703001000,14
421239703001075,14
420912017052023,3
420912026031013,2
421330204212022,8
421330226012031,8
421330013003031,8
421330209221014,8
421330014003011,8
421330212232000,8
420950141002027,10
420950105004000,10
420950155001046,10
420270108011013,14
420270124001002,14
420270118003034,14
420270101001029,14
420912010032008,3
420912061053010,3
420912003061016,3
420912106003003,3
420912106003010,3
420970819002015,12
420970815002015,12
420691129024104,11
420691012003017,11
420691017003003,11
420691122001003,11
420691008001021,11
420599704003160,15
420599707003157,15
420512616002034,15
420512611002015,15
420490003003018,17
420490027005014,17
421110201011020,15
421110215001019,15
420410126003017,8
420410117003057,8
420410131053015,13
421239702003048,14
421239702002041,14
420410105002014,8
420410124004018,8
420410128012001,13
421110202002026,15
420850318001097,17
420850332001011,17
420850320004031,17
420850328011030,17
420850311002027,17
420850326022084,17
420691027002009,11
420691029002019,11
420691127003022,11
420691111003040,11
420691121001028,11
420691129013058,11
420691112003035,11
420691125001015,11
420970818001009,12
420970811003035,12
420970806002023,12
420970809002089,12
420970815003003,12
420970821001011,12
421070030003101,12
420370502004105,12
420130104011020,13
420130107011011,13
420130111012021,13
420131012001034,13
420131009001021,13
420130108004031,13
420130104042038,13
420130104042025,13
420131017001006,13
420130101032040,13
420130101023025,13
420130112021040,13
420410131033053,13
421070037003004,12
421070030001024,12
421070025001052,12
421070030002053,12
421070027003021,12
421070011003024,12
421190905022069,12
421190905025005,12
420333314012047,14
420410104001009,8
420410119024028,8
420410126001057,8
420410116073011,8
420410114001030,8
420410117003023,8
420333318002033,14
420333303003017,14
421090705003027,12
421090701002008,12
421190905025000,12
421190901021002,12
421190905022027,12
421190904003005,12
421190904002040,12
420059503001059,14
420059517002012,14
420130105002027,13
420131009002011,13
420131017001022,13
420130108001039,13
420131012003040,13
420599708004015,15
420599704002001,15
420599704003128,15
420599705013113,15
420599705024050,15
420599705024008,15
420512620002013,15
420512604022013,15
420512617002040,15
420250208011025,10
420250201062099,10
420250207001077,10
420250205014018,10
420512628001003,15
420512601004037,15
420512607002036,15
420512615003044,15
420171052061009,5
420171050033018,5
420171016091005,5
420171053002025,5
420171052022007,5
420171016094013,5
420171003023019,5
420171004011023,5
420171042011005,5
420171025001030,5
420171050102015,5
420171003022003,5
420171066002035,5
420171002061003,5
420171001041009,5
420512603002048,15
420512603002060,15
420512605002038,15
420512629004041,15
420879605002049,13
420879610002006,13
420879611023008,13
420879611012013,13
421298029003034,9
421298030003006,9
421298049022043,15
421298084023011,15
421298067001002,15
421298051001009,15
421298037003059,15
421298047012024,15
421298039023025,15
421298041002003,15
421298040001017,15
421298039023031,15
420171025001024,5
420171027001012,5
420171014032041,5
420171038001028,5
420210112001015,15
420210102001042,15
420210106002049,15
420879611012031,13
420879611024009,13
420970823002056,12
420970804001034,12
420970808004038,12
420970809002046,12
420970802002001,12
420970804001001,12
420970802002024,12
420970816001009,12
420970804003016,12
420970803025006,12
420970801002107,12
420970813001011,12
420970802002056,12
420970802004056,12
420970819001034,12
421070019011005,12
421070016002036,12
421070017003014,12
421070032001064,12
421070029004016,12
421070010002002,12
420171014041000,5
420171060001000,5
421257441012058,15
421257817001007,15
421257731001023,15
421257747004038,15
421257747004005,15
421257747004019,15
421070011002020,12
421070022002008,12
421070009021012,12
420512608001003,15
420512614021035,15
420512608003052,15
420512628002004,15
420512615002030,15
420512605004004,15
420512605004024,15
420512605001027,15
420171027003011,5
421070014001032,12
421070033004011,12
421070022001013,12
421070029004064,12
420210111001007,15
420210123001010,14
420210123001047,14
420210120001045,14
420210132002016,15
420210006001031,15
420210120003056,14
420210102002102,15
420210103002028,15
420210103002035,15
420490103011013,17
420490117012045,17
420490010001006,17
421257140002019,15
421257310002024,15
421257512003037,15
421257512003042,15
421257544001000,15
421257544001026,15
421257110002017,15
421257451022008,15
421298019013008,15
421298046003027,15
420333314012028,14
421039509021020,11
421039507014022,11
420350304002056,14
420350301001042,14
421298017023008,15
421298081002022,15
421257421013013,15
421257610002028,15
421257320001012,15
420912104003009,3
420912044004017,3
420912019024010,3
420912019011010,3
420912010061005,3
420912003051006,3
420912083032025,3
420912048004016,3
420912103001016,3
420912034033001,3
420912015013010,3
421298047012016,15
421298065003021,15
421298031002032,9
421298083002057,15
421298013003019,9
420410108004015,8
420410102032023,8
420410103001025,8
420410116021009,8
421070039003014,12
421070029004050,12
421070029004014,12
421070005004016,12
420639621001015,14
420639611022015,14
420639612002001,14
420639620002010,14
420639615004054,14
420130116002020,13
420250208023036,10
420950106011023,10
420950104004009,10
420950180031024,10
420950159011030,10
420950176033017,10
420950176051015,10
420490122012019,17
421257910001032,15
421257422001014,15
421257137003064,15
421257712002016,15
421257753001042,15
421257960003016,15
421257542003020,15
421039509012004,11
421039503021048,11
421039503021105,11
421039502022017,11
420950141001042,10
420950145002019,10
420950145002003,10
420950163001035,10
420130116003002,13
420130112012012,13
420130112022032,13
420490121001046,17
421257711002004,15
